sentence1,sentence2,similarity
תומר לי איך התחושה?,אילו בעלי חיים אתה אוהב?,negative
ספר לי איך אתה חש?,אילו בעלי חיים אתה אוהב?,negative
ספר לי מה אתה חש?,אילו בעלי חיים אתה אוהב?,negative
ספר לי האם אתה מרגיש בסדר?,אילו בעלי חיים אתה אוהב?,negative
ספר לי האם אתה מרגיש בסדר היום?,אילו בעלי חיים אתה אוהב?,negative
ספר לי האם אתה מרגיש טוב היום?,אילו בעלי חיים אתה אוהב?,negative
ספר לי איך התחושה אצלך?,אילו בעלי חיים אתה אוהב?,negative
ספר לי איך התחושה?,אילו בעלי חיים אתה אוהב?,negative
האם עשית משהו היום?,האם עשית משהו מעניין היום?,positive
האם עשית משהו מעניין היום?,האם עשית משהו מעניין היום?,positive
האם עשית עבודה כלשהיא היום?,האם עשית משהו מעניין היום?,positive
האם עבדת היום?,האם עשית משהו מעניין היום?,positive
האם דיברת עם בני המשפחה שלך?,האם עשית משהו מעניין היום?,positive
האם דיברת עם הילדים שלך?,האם עשית משהו מעניין היום?,positive
האם דיברת עם הנכדים שלך?,האם עשית משהו מעניין היום?,positive
האם דיברת עם המשפחה שלך?,האם עשית משהו מעניין היום?,positive
האם דיברת עם חברים?,האם עשית משהו מעניין היום?,positive
האם דיברת עם חברות?,האם עשית משהו מעניין היום?,positive
האם יצאת לטייל היום?,האם עשית משהו מעניין היום?,positive
האם טיילת היום?,האם עשית משהו מעניין היום?,positive
האם הסתובבת היום בחוץ?,האם עשית משהו מעניין היום?,positive
האם יצאת לסיבוב היום?,האם עשית משהו מעניין היום?,positive
האם יצאת לטיול היום?,האם עשית משהו מעניין היום?,positive
האם יצאת לסיבוב היום בחוץ?,האם עשית משהו מעניין היום?,positive
האם יצאת לטיול היום בחוץ?,האם עשית משהו מעניין היום?,positive
האם יצאת לפארק היום?,האם עשית משהו מעניין היום?,positive
האם יצאת לרחוב היום?,האם עשית משהו מעניין היום?,positive
האם פגשת חברים?,האם עשית משהו מעניין היום?,positive
האם פגשת חברות?,האם עשית משהו מעניין היום?,positive
האם פגשת את הנכדים?,האם עשית משהו מעניין היום?,positive
האם פגשת את הנכדות?,האם עשית משהו מעניין היום?,positive
האם פגשת את הנכדים היום?,האם עשית משהו מעניין היום?,positive
האם פגשת את הנכדות היום?,האם עשית משהו מעניין היום?,positive
האם פגשת את המשפחה שלך?,האם עשית משהו מעניין היום?,positive
האם פגשת את הילדים?,האם עשית משהו מעניין היום?,positive
האם פגשת את המשפחה היום?,האם עשית משהו מעניין היום?,positive
האם פגשת את הילדים היום?,האם עשית משהו מעניין היום?,positive
האם פגשת חברים היום?,האם עשית משהו מעניין היום?,positive
האם פגשת את החברים שלך היום?,האם עשית משהו מעניין היום?,positive
האם פגשת את החברות שלך היום?,האם עשית משהו מעניין היום?,positive
האם קראת עיתון?,האם עשית משהו מעניין היום?,positive
האם קראת ספר?,האם עשית משהו מעניין היום?,positive
האם קראת עיתון היום?,האם עשית משהו מעניין היום?,positive
האם קראת ספר היום?,האם עשית משהו מעניין היום?,positive
האם קראת משהו מעניין בעיתון היום?,האם עשית משהו מעניין היום?,positive
האם קראת ספר מעניין היום?,האם עשית משהו מעניין היום?,positive
האם קראת משהו מעניין בעיתון?,האם עשית משהו מעניין היום?,positive
האם קראת ספר מעניין?,האם עשית משהו מעניין היום?,positive
האם צפית בתוכנית טלוויזיה?,האם עשית משהו מעניין היום?,positive
האם צפית בסרט?,האם עשית משהו מעניין היום?,positive
האם צפית בתוכנית טלוויזיה היום?,האם עשית משהו מעניין היום?,positive
האם צפית בסרט היום?,האם עשית משהו מעניין היום?,positive
האם צפית בתוכנית מעניינת היום?,האם עשית משהו מעניין היום?,positive
האם צפית בסרט מעניין היום?,האם עשית משהו מעניין היום?,positive
האם צפית בתוכנית טלוויזיה מעניינת?,האם עשית משהו מעניין היום?,positive
האם צפית בסרט מעניין?,האם עשית משהו מעניין היום?,positive
האם צפית במשהו מעניין?,האם עשית משהו מעניין היום?,positive
האם צפית במשהו מעניין היום?,האם עשית משהו מעניין היום?,positive
האם ראית תוכנית טלוויזיה?,האם עשית משהו מעניין היום?,positive
האם ראית סרט?,האם עשית משהו מעניין היום?,positive
האם ראית תוכנית טלוויזיה היום?,האם עשית משהו מעניין היום?,positive
האם ראית סרט היום?,האם עשית משהו מעניין היום?,positive
האם ראית תוכנית מעניינת היום?,האם עשית משהו מעניין היום?,positive
האם ראית סרט מעניין היום?,האם עשית משהו מעניין היום?,positive
האם ראית תוכנית טלוויזיה מעניינת?,האם עשית משהו מעניין היום?,positive
האם ראית סרט מעניין?,האם עשית משהו מעניין היום?,positive
האם ראית משהו מעניין?,האם עשית משהו מעניין היום?,positive
האם ראית משהו מעניין היום?,האם עשית משהו מעניין היום?,positive
תגיד לי שמעת משהו מעניין היום?,האם עשית משהו מעניין היום?,positive
תגידי לי האם היה משהו מעניין היום?,האם עשית משהו מעניין היום?,positive
תגיד לי האם ראית משהו מעניין היום?,האם עשית משהו מעניין היום?,positive
תגידי לי האם ראית משהו מעניין?,האם עשית משהו מעניין היום?,positive
תומרי לי האם היה מעניין היום?,האם עשית משהו מעניין היום?,positive
תומר לי האם היה מעניין היום?,האם עשית משהו מעניין היום?,positive
תאמרי לי היה לך מעניין היום?,האם עשית משהו מעניין היום?,positive
תאמרי לי מה תעשי היום?,האם עשית משהו מעניין היום?,positive
תומר לי מה תעשה היום?,האם עשית משהו מעניין היום?,positive
תומרי לי איך היה היום?,האם עשית משהו מעניין היום?,positive
תגידי לי איך היה היום?,האם עשית משהו מעניין היום?,positive
האם אתה חושב על משהו מעניין לעשות?,האם עשית משהו מעניין היום?,positive
תגידי לי האם את רוצה לעשות משהו מעניין?,האם עשית משהו מעניין היום?,positive
האם היית עסוקה היום?,האם עשית משהו מעניין היום?,positive
האם אתה עסוק היום?,האם עשית משהו מעניין היום?,positive
תספרי לי מה עשית היום,האם עשית משהו מעניין היום?,positive
תספרי לי מה עשית היום?,האם עשית משהו מעניין היום?,positive
האם ביקרת במקום מעניין?,האם עשית משהו מעניין היום?,positive
תגידי לי האם ביקרת במקום מעניין?,האם עשית משהו מעניין היום?,positive
האם היית במקום מעניין?,האם עשית משהו מעניין היום?,positive
תגידי לי האם היית במקום מעניין?,האם עשית משהו מעניין היום?,positive
אולי נעשה משהו מעניין היום?,האם עשית משהו מעניין היום?,positive
האם אתה מכיר משהו מעניין?,האם עשית משהו מעניין היום?,positive
תגיד לי האם ביקרת במקום מעניין היום?,האם עשית משהו מעניין היום?,positive
תספרי לי איך היה היום?,האם עשית משהו מעניין היום?,positive
תספרי לי משהו מעניין?,האם עשית משהו מעניין היום?,positive
איך היה היום?,האם עשית משהו מעניין היום?,positive
איך עבר היום?,האם עשית משהו מעניין היום?,positive
תגיד לי איך היה היום?,האם עשית משהו מעניין היום?,positive
תגיד לי איך עבר היום?,האם עשית משהו מעניין היום?,positive
תאמר לי איך היה היום?,האם עשית משהו מעניין היום?,positive
תאמר לי איך עבר היום?,האם עשית משהו מעניין היום?,positive
תספר לי איך היה היום?,האם עשית משהו מעניין היום?,positive
תספר לי איך עבר היום?,האם עשית משהו מעניין היום?,positive
