sentence1,sentence2,similarity
נספר על המשפחה,אולי נתייעץ על כך?,negative
מאיפה משפחה שלך,אולי נתייעץ על כך?,negative
המשפחה זה רגיש,אולי נתייעץ על כך?,negative
מאיפה המשפחה שלך,אולי נתייעץ על כך?,negative
תספר לי משהו,אולי נתייעץ על כך?,negative
תגיד לי משהו,אולי נתייעץ על כך?,negative
המשפחה שלי,אולי נתייעץ על כך?,negative
המשפחה שלך,אולי נתייעץ על כך?,negative
אני לא שמח בחלקי עם המשפחה שלי,אולי נתייעץ על כך?,negative
הילדות שלי לא גרות בארץ,אולי נתייעץ על כך?,negative
אני פרשתי לגמלאות,במה עבדת?,positive
אני בפנסיה,במה עבדת?,positive
אני עדין עובד למרות גילי המתקדם,במה עבדת?,positive
אני עובד,במה עבדת?,positive
אני עובדת,במה עבדת?,positive
עבדתי כל חיי,במה עבדת?,positive
כולנו עדין עובדים,במה עבדת?,positive
רק לעבוד,במה עבדת?,positive
אני עובד חצי משרה,במה עבדת?,positive
אני לא עובד רק מתנדב,במה עבדת?,positive
אני כבר לא עובדת רק מתנדבת ללא שכר,במה עבדת?,positive
אני עובד כסבתא במשרה מלאה,במה עבדת?,positive
אני עובד כסבא במשרה מלאה,במה עבדת?,positive
פעם כשהייתי עובד הייתי קם מוקדם בבוקר,במה עבדת?,positive
פעם במסגרת העבודה נסעתי לביקור בארצות הברית,במה עבדת?,positive
אם הייתי יכול לבחור הייתי עובד במקום אחר,במה עבדת?,positive
לא עבדתי במקום שאהבתי,במה עבדת?,positive
עבדתי במקום שאהבתי,במה עבדת?,positive
מקום העבודה חסר לי,במה עבדת?,positive
העבודה נתנה לנו שגרה קבועה,במה עבדת?,positive
בעבודה הכרתי את החברים הטובים שלי,במה עבדת?,positive
"אם הייתי מחזיר את הגלגל אחורה, הייתי הולך ללמוד",במה עבדת?,positive
היום אני מחפש מקום עבודה,במה עבדת?,positive
אני מעוניין לחזור לעבוד,במה עבדת?,positive
אני רוצה לעבוד במשרה חלקית,במה עבדת?,positive
הייתי רוצה להמשיך ולעבוד,במה עבדת?,positive
הייתי שמחה לעבוד כדי להתפרנס,במה עבדת?,positive
הצעירים צריכים לעבוד,במה עבדת?,positive
פרנסה ועבודה אלה הדברים החשובים,במה עבדת?,positive
אי אפשר היום בגילנו לחזור לעבודה,במה עבדת?,positive
עבדתי באותו מקום הרבה שנים,במה עבדת?,positive
כשעבדתי עזרתי לפרנס את משפחתי,במה עבדת?,positive
אני מקווה שילדיי ימצאו עבודה טובה,במה עבדת?,positive
עבודה זה כיף,במה עבדת?,positive
במה יש לעבוד,במה עבדת?,positive
בוא נעבוד,במה עבדת?,positive
אני לא עובד,במה עבדת?,positive
אני לא עובדת,במה עבדת?,positive
עבדתי,במה עבדת?,positive
לא עבדתי,במה עבדת?,positive
אשתי רוצה שאני אחזור לעבוד למרות שיצאתי לפנסיה,במה עבדת?,positive
אני מקווה שהנכדים יעבדו במקצוע שהם אוהבים,במה עבדת?,positive
אני פרשתי לגמלאות,מה הפעולות שאתה יודע לעשות?,negative
אני בפנסיה,מה הפעולות שאתה יודע לעשות?,negative
אני עדין עובד למרות גילי המתקדם,מה הפעולות שאתה יודע לעשות?,negative
אני עובד,מה הפעולות שאתה יודע לעשות?,negative
אני עובדת,מה הפעולות שאתה יודע לעשות?,negative
עבדתי כל חיי,מה הפעולות שאתה יודע לעשות?,negative
כולנו עדין עובדים,מה הפעולות שאתה יודע לעשות?,negative
רק לעבוד,מה הפעולות שאתה יודע לעשות?,negative
אני עובד חצי משרה,מה הפעולות שאתה יודע לעשות?,negative
אני לא עובד רק מתנדב,מה הפעולות שאתה יודע לעשות?,negative
אני כבר לא עובדת רק מתנדבת ללא שכר,מה הפעולות שאתה יודע לעשות?,negative
אני עובד כסבתא במשרה מלאה,מה הפעולות שאתה יודע לעשות?,negative
אני עובד כסבא במשרה מלאה,מה הפעולות שאתה יודע לעשות?,negative
פעם כשהייתי עובד הייתי קם מוקדם בבוקר,מה הפעולות שאתה יודע לעשות?,negative
פעם במסגרת העבודה נסעתי לביקור בארצות הברית,מה הפעולות שאתה יודע לעשות?,negative
אם הייתי יכול לבחור הייתי עובד במקום אחר,מה הפעולות שאתה יודע לעשות?,negative
לא עבדתי במקום שאהבתי,מה הפעולות שאתה יודע לעשות?,negative
עבדתי במקום שאהבתי,מה הפעולות שאתה יודע לעשות?,negative
מקום העבודה חסר לי,מה הפעולות שאתה יודע לעשות?,negative
העבודה נתנה לנו שגרה קבועה,מה הפעולות שאתה יודע לעשות?,negative
בעבודה הכרתי את החברים הטובים שלי,מה הפעולות שאתה יודע לעשות?,negative
"אם הייתי מחזיר את הגלגל אחורה, הייתי הולך ללמוד",מה הפעולות שאתה יודע לעשות?,negative
היום אני מחפש מקום עבודה,מה הפעולות שאתה יודע לעשות?,negative
אני מעוניין לחזור לעבוד,מה הפעולות שאתה יודע לעשות?,negative
אני רוצה לעבוד במשרה חלקית,מה הפעולות שאתה יודע לעשות?,negative
הייתי רוצה להמשיך ולעבוד,מה הפעולות שאתה יודע לעשות?,negative
הייתי שמחה לעבוד כדי להתפרנס,מה הפעולות שאתה יודע לעשות?,negative
הצעירים צריכים לעבוד,מה הפעולות שאתה יודע לעשות?,negative
פרנסה ועבודה אלה הדברים החשובים,מה הפעולות שאתה יודע לעשות?,negative
אי אפשר היום בגילנו לחזור לעבודה,מה הפעולות שאתה יודע לעשות?,negative
עבדתי באותו מקום הרבה שנים,מה הפעולות שאתה יודע לעשות?,negative
כשעבדתי עזרתי לפרנס את משפחתי,מה הפעולות שאתה יודע לעשות?,negative
אני מקווה שילדיי ימצאו עבודה טובה,מה הפעולות שאתה יודע לעשות?,negative
עבודה זה כיף,מה הפעולות שאתה יודע לעשות?,negative
במה יש לעבוד,מה הפעולות שאתה יודע לעשות?,negative
בוא נעבוד,מה הפעולות שאתה יודע לעשות?,negative
אני לא עובד,מה הפעולות שאתה יודע לעשות?,negative
אני לא עובדת,מה הפעולות שאתה יודע לעשות?,negative
עבדתי,מה הפעולות שאתה יודע לעשות?,negative
לא עבדתי,מה הפעולות שאתה יודע לעשות?,negative
אשתי רוצה שאני אחזור לעבוד למרות שיצאתי לפנסיה,מה הפעולות שאתה יודע לעשות?,negative
אני מקווה שהנכדים יעבדו במקצוע שהם אוהבים,מה הפעולות שאתה יודע לעשות?,negative
אני פרשתי לגמלאות,האם עשית משהו מעניין היום?,negative
אני בפנסיה,האם עשית משהו מעניין היום?,negative
אני עדין עובד למרות גילי המתקדם,האם עשית משהו מעניין היום?,negative
אני עובד,האם עשית משהו מעניין היום?,negative
אני עובדת,האם עשית משהו מעניין היום?,negative
עבדתי כל חיי,האם עשית משהו מעניין היום?,negative
כולנו עדין עובדים,האם עשית משהו מעניין היום?,negative
רק לעבוד,האם עשית משהו מעניין היום?,negative
אני עובד חצי משרה,האם עשית משהו מעניין היום?,negative
